시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,29.3,202012,14,500,45,8,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,29.3,202012,31,500,48,12,2004,백마로213번길 12
경기도 고양일산동구 중산동,1808,1808,0,일산에스플러스타워,월세,22.61,202012,29,"1,000",45,9,2018,하늘마을1로 16-10
경기도 고양일산서구 대화동,Mar-03,2203,3,다산스카이빌,월세,29.93,202012,14,"1,000",35,7,2002,중앙로 1560
경기도 고양일산서구 대화동,Mar-03,2203,3,다산스카이빌,월세,55.41,202012,17,"5,000",20,5,2002,중앙로 1560
경기도 고양일산서구 대화동,2223,2223,0,삼운트루아오피스텔,월세,29.64,202012,15,"3,500",30,10,2003,중앙로 1557
경기도 고양일산서구 대화동,2199,2199,0,신동아노블타워,전세,31.88,202012,9,"10,000",0,4,2004,중앙로 1542
경기도 고양일산서구 대화동,2199,2199,0,신동아노블타워,전세,31.88,202012,11,"10,000",0,10,2004,중앙로 1542
경기도 고양일산서구 대화동,2199,2199,0,신동아노블타워,전세,31.88,202012,11,"10,000",0,10,2004,중앙로 1542
경기도 고양일산서구 대화동,2199,2199,0,신동아노블타워,전세,31.88,202012,28,"9,000",0,9,2004,중앙로 1542
경기도 고양일산서구 대화동,2199,2199,0,신동아노블타워,전세,31.88,202012,29,"6,000",0,3,2004,중앙로 1542
경기도 고양일산서구 대화동,2702,2702,0,일산 더샵 그라비스타,월세,84.48,202012,11,"3,000",150,32,2019,킨텍스로 217-23
경기도 고양일산서구 대화동,2603,2603,0,킨텍스 꿈에그린,월세,84.49,202012,2,"3,000",135,16,2019,킨텍스로 240
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,25.18,202012,1,500,60,8,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,21.17,202012,3,"14,000",0,7,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,23.69,202012,4,"1,000",55,8,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,5,"15,000",0,10,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,27.74,202012,8,"1,000",69,10,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,16.59,202012,9,"12,500",0,10,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,26.59,202012,10,"1,000",65,7,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,12,"15,000",0,10,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,14,"14,000",0,5,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.33,202012,15,"16,000",0,11,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,19,"14,500",0,7,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,28.87,202012,21,"20,000",0,7,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,21.17,202012,23,500,55,4,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,13.64,202012,23,500,40,9,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,21.17,202012,23,"14,000",0,8,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.33,202012,24,"15,000",0,9,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,23.35,202012,25,"3,000",45,8,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,21.17,202012,28,500,55,8,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,28,"14,750",0,4,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,29,"15,000",0,5,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,전세,23.69,202012,30,"14,000",0,5,2020,중앙로 1425
경기도 고양일산서구 주엽동,105,105,0,주엽역 삼부르네상스,월세,25.18,202012,31,"1,000",60,5,2020,중앙로 1425
경기도 고양일산서구 탄현동,170-2,170,2,까뮤이스테이트,월세,24.24,202012,5,500,50,7,2019, 
경기도 고양일산서구 탄현동,1559-1,1559,1,탄현 헤센스마트,월세,21.81,202012,1,"2,000",30,4,null,일현로41번길 16
경기도 고양일산서구 탄현동,1559-1,1559,1,탄현 헤센스마트,월세,22.27,202012,9,"2,000",28,4,null,일현로41번길 16
경기도 고양일산서구 탄현동,1559-1,1559,1,탄현 헤센스마트,월세,22.27,202012,9,500,38,8,null,일현로41번길 16
경기도 고양일산서구 탄현동,1559-1,1559,1,탄현 헤센스마트,월세,21.2,202012,10,500,45,10,null,일현로41번길 16
경기도 고양일산서구 탄현동,1559-1,1559,1,탄현 헤센스마트,월세,21.2,202012,23,500,45,10,null,일현로41번길 16
경기도 고양일산서구 탄현동,1559-1,1559,1,탄현 헤센스마트,월세,21.81,202012,23,"1,000",40,5,null,일현로41번길 16
경기도 광명시 소하동,1335,1335,0,메이저리치안,월세,21.06,202012,9,"2,700",30,8,null, 
경기도 광명시 소하동,1343-5,1343,5,에버그린,전세,55.8,202012,19,"23,000",0,2,2018,소하로92번길 5
경기도 광명시 소하동,1342-3,1342,3,주영팰리스,월세,60.92,202012,2,"11,595",21,9,2019,소하로92번길 12
경기도 광명시 소하동,1342-3,1342,3,주영팰리스,월세,60.92,202012,23,"5,445",51,6,2019,소하로92번길 12
경기도 광명시 일직동,511-3,511,3,K SQUARE,전세,25.88,202012,11,"13,200",0,13,2016, 
경기도 광명시 일직동,511-3,511,3,K SQUARE,전세,32.57,202012,21,"11,550",0,5,2016, 
경기도 광명시 일직동,513,513,0,광명역 써밋플레이스,월세,29.68,202012,12,500,56,20,2018,양지로 16
경기도 광명시 일직동,513,513,0,광명역 써밋플레이스,전세,29.68,202012,22,"12,100",0,2,2018,양지로 16
경기도 광명시 일직동,511,511,0,광명역 지웰 에스테이트,월세,23.3,202012,8,"2,000",30,5,2017, 
경기도 광명시 일직동,509-1,509,1,광명역 효성해링턴 타워 The First,월세,23.63,202012,7,500,44,7,2017, 
경기도 광명시 일직동,509-1,509,1,광명역 효성해링턴 타워 The First,전세,21.01,202012,15,"8,820",0,6,2017, 
경기도 광명시 일직동,509-1,509,1,광명역 효성해링턴 타워 The First,전세,23.96,202012,16,"13,500",0,7,2017, 
경기도 광명시 일직동,509-1,509,1,광명역 효성해링턴 타워 The First,전세,23.83,202012,19,"13,000",0,15,2017, 
경기도 광명시 일직동,509-1,509,1,광명역 효성해링턴 타워 The First,월세,24.22,202012,19,"1,000",55,12,2017, 
경기도 광명시 일직동,509-1,509,1,광명역 효성해링턴 타워 The First,월세,23.88,202012,28,500,49,8,2017, 
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,36.45,202012,5,"19,950",0,21,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,5,"10,500",0,7,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,월세,22.56,202012,12,"7,000",31,3,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,월세,22.56,202012,16,500,47,12,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,18,"9,450",0,15,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,21,"9,000",0,6,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,21,"15,000",0,14,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,24,"15,500",0,12,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,29,"9,450",0,15,2018,광명역로 28
경기도 광명시 일직동,517,517,0,광명역센트럴자이,전세,22.56,202012,30,"8,925",0,9,2018,광명역로 28
경기도 광명시 일직동,518,518,0,광명역파크자이,전세,24.99,202012,5,"16,000",0,19,null, 
경기도 광명시 일직동,518,518,0,광명역파크자이,전세,24.99,202012,10,"13,650",0,3,null, 
경기도 광명시 일직동,518,518,0,광명역파크자이,월세,24.99,202012,17,"1,000",46,22,null, 
경기도 광명시 일직동,518,518,0,광명역파크자이,전세,24.99,202012,27,"11,550",0,3,null, 
경기도 광명시 일직동,518,518,0,광명역파크자이,월세,24.99,202012,30,"1,000",41,14,null, 
경기도 광명시 일직동,519,519,0,광명역푸르지오,전세,24.44,202012,5,"10,500",0,14,2017, 
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,26.98,202012,1,500,47,8,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,27.06,202012,1,300,21,5,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,25.64,202012,3,500,55,14,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,26.98,202012,3,"9,450",0,7,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,31.88,202012,5,"13,230",0,4,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.58,202012,5,"11,000",0,15,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.06,202012,7,"10,500",0,9,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.07,202012,9,"10,500",0,10,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.11,202012,9,"9,450",0,14,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.11,202012,10,"10,473",0,18,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.06,202012,12,"10,500",0,6,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,28.9,202012,14,"12,600",0,18,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,27.58,202012,17,"10,290",0,11,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,27.75,202012,21,"3,400",42,9,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,27.07,202012,23,500,55,19,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,31.97,202012,28,"12,600",0,12,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,27.06,202012,29,"4,500",35,7,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,전세,31.97,202012,31,"14,332",0,15,2018,일직로 28
경기도 광명시 일직동,509-2,509,2,광명트리플타워오피스텔,월세,25.44,202012,31,"7,000",35,6,2018,일직로 28
경기도 광명시 일직동,510-10,510,10,동일센타시아,월세,24.53,202012,26,"2,000",40,6,2015, 
경기도 광명시 일직동,510-10,510,10,동일센타시아,전세,22.89,202012,28,"13,000",0,3,2015, 
경기도 광명시 일직동,511-4,511,4,아이디에스타워,전세,17.79,202012,4,"8,820",0,5,2018,신기로17번길 4
경기도 광명시 일직동,511-4,511,4,아이디에스타워,전세,46.12,202012,22,"22,050",0,4,2018,신기로17번길 4
경기도 광명시 일직동,511-4,511,4,아이디에스타워,전세,41.68,202012,31,"22,050",0,13,2018,신기로17번길 4
경기도 광명시 일직동,512,512,0,유-플래닛,월세,39.94,202012,3,"10,000",65,26,2019,양지로 7
경기도 광명시 일직동,512,512,0,유-플래닛,전세,39.94,202012,6,"22,000",0,3,2019,양지로 7
경기도 광명시 일직동,512,512,0,유-플래닛,전세,39.94,202012,15,"26,000",0,14,2019,양지로 7
경기도 광명시 일직동,508-4,508,4,클래시아,전세,32.24,202012,9,"21,500",0,10,2019,일직로12번길 24
경기도 광명시 일직동,508-4,508,4,클래시아,전세,32.24,202012,23,"21,500",0,10,2019,일직로12번길 24
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,1,"13,000",0,10,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,5,"3,000",25,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,7,"2,000",35,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,7,"4,000",30,7,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,14,"13,000",0,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,14,"2,000",35,7,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,15,"3,000",25,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,16,"3,000",25,14,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,16,"2,000",35,14,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,18,"3,000",25,8,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,40.51,202012,18,"25,500",0,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,18,"3,000",25,14,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,19,"14,000",0,12,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,21,"3,000",40,14,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,22,"13,000",0,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,24,"2,000",35,7,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,28,"12,800",0,11,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,29,"2,000",35,5,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,29,"13,000",0,10,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,전세,19.05,202012,30,"13,000",0,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,40.51,202012,30,"2,000",100,13,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,30,"3,000",25,5,2020,서부샛길 778
경기도 광명시 철산동,119-2,119,2,주건축물제1동,월세,19.05,202012,31,"3,000",40,15,2020,서부샛길 778
경기도 광명시 철산동,473-14,473,14,철산동 오피스텔,월세,25.2,202012,3,500,40,13,2003,오리로 887
경기도 광주시 역동,Nov-45,45,11,에버그린빌,월세,29.71,202012,3,"1,000",53,3,2014,역동로 31-1
경기도 광주시 역동,Nov-45,45,11,에버그린빌,월세,29.71,202012,3,"1,700",53,3,2014,역동로 31-1
경기도 구리시 갈매동,599-2,599,2,구리갈매 대방디엠시티 메트로카운티,전세,26.8,202012,24,"16,000",0,8,2019,산마루로 5
경기도 구리시 갈매동,599-2,599,2,구리갈매 대방디엠시티 메트로카운티,전세,20.89,202012,25,"10,000",0,7,2019,산마루로 5
경기도 구리시 갈매동,518-1,518,1,구리갈매 제이클래스,월세,34.84,202012,4,500,65,9,2019,갈매중앙로 193
경기도 구리시 갈매동,518-2,518,2,별내역 메트로망 2차 오피스텔,월세,31.08,202012,23,"1,000",60,9,2018, 
경기도 구리시 갈매동,518,518,0,별내역 메트로망 3차 오피스텔,월세,20.88,202012,9,"2,000",35,5,2019,갈매중앙로 201-3
경기도 구리시 갈매동,513,513,0,파크위버,월세,27.39,202012,15,"1,000",55,2,2019,갈매순환로204번길 119
경기도 구리시 교문동,735-3,735,3,	(735-3)	,월세,46.56,202012,1,"9,000",20,12,2010,안골로 48
경기도 구리시 교문동,227-22,227,22,구리아이폴리스,전세,31.39,202012,7,"20,000",0,4,2020,체육관로171번길 6
경기도 구리시 교문동,227-22,227,22,구리아이폴리스,전세,31.39,202012,8,"20,500",0,10,2020,체육관로171번길 6
경기도 구리시 교문동,227-22,227,22,구리아이폴리스,전세,43.64,202012,8,"26,600",0,11,2020,체육관로171번길 6
